Adolf's Tavern,555 South Park Avenue,Buffalo
Adrienne's Ultimate Catering,1435 Main Street,Buffalo
Agave Mexican Restaurant,765 Elmwood Avenue,Buffalo
AK Cafe,1285 Elmwood Avenue,Buffalo
Albert's Family Restaurant Inc,296 West Ferry Street,Buffalo
Aldulaimi Bakery,205 Ontario Street,Buffalo
All Juiced Up,1893 Elmwood Avenue,Buffalo
Allen Burger Venture,175 Allen Street,Buffalo
Allen Street Hardware Cafe,245 Allen Street,Buffalo
Allen Street Poutine Company,244 Allen Street,Buffalo
Allentown Industries,101 Oak Street,Buffalo
Allentown Pizza,94 Elmwood Avenue,Buffalo
American Legion Downtown Post 64,1770 South Park Avenue,Buffalo
American Legion Post #721,136 Cazenovia Street,Buffalo
American Legion #665 Troop I,432 Franklin Street,Buffalo
Amity Club,340 Military Road,Buffalo
Amvets Medallion Post 13,25 Review Place,Buffalo
Amy's Place,3234 Main Street,Buffalo
Amy's Truck,3234 Main Street,Buffalo
Anderson's Frozen Custard,2634 Delaware Avenue,Buffalo
Ang's Family Restaurant,1501 Clinton Street,Buffalo
Angie's Pizza House,1904 Niagara Street,Buffalo
Apollo Family Restaurant,423 Hopkins Street,Buffalo
Applebee's #16,2656 Delaware Avenue,Buffalo
Argo Tea,1300 Elmwood Avenue,Buffalo
Armory Tavern,311 Connecticut Street,Buffalo
Arthur's Pub,596 Genesee Street,Buffalo
Artone's Pizza and Subs,1880 Seneca Street,Buffalo
Arty's Grill,508 Peckham Street,Buffalo
Ashker's Blackrock Hearth and Home,414 Amherst Street,Buffalo
Ashker's Juice Bar and Cafe,2 Delaware Park,Buffalo
Ashker's Juice Bar & Cafe,1002 Elmwood Avenue,Buffalo
Atlantic Food Take Out,955 Tonawanda Street,Buffalo
Atrium-Rich Renaissance/Emp. C,ONE Robert Rich Way,Buffalo
Autistism Services,124 Elmwood Avenue,Buffalo
Autumnwood Senior Center (015),1800 Clinton Street,Buffalo
Avenue Pizza,261 East Ferry Street,Buffalo
Avenue Pizza,1575 Broadway,Buffalo
Avenue Pizza & Subs,1116 Hertel Avenue,Buffalo
A.B.L.E.Y. Center,24 Ludington Street,Buffalo
Babas Restaurant,3319 Bailey Avenue,Buffalo
Bacchus Wine Bar,56 West Chippewa Street,Buffalo
Bada Bing Bar & Grill,42-44 West Chippewa Street,Buffalo
Bagel Jays,2130 Delaware Avenue,Buffalo
Bailey Ave Cafe and Bake Shoppe,2021 Bailey Avenue,Buffalo
Bailey N Doat Pizza,2028 Bailey Avenue,Buffalo
Baileys Best Cafe,2682 Bailey Avenue,Buffalo
Balkan Foods,687 Kenmore Avenue,Buffalo
Ballyhoo,211 South Park Avenue,Buffalo
Baptist Manor (086),276 Linwood Avenue,Buffalo
Barnes and Noble 337 at Buffalo State College,1300 Elmwood Avenue Union Building,Buffalo
Barry's Bar & Grill,277 Amherst Street,Buffalo
Becki's Bakery,999 Broadway Street,Buffalo
Beer Kiosk Canalside,50 Main Street,Buffalo
Bennett W. Smith Family Life Center,833 Michigan Street,Buffalo
Berea COGIC,49 Indian Church Road,Buffalo
Bertha's Diner,1430 Hertel Avenue,Buffalo
Best Western On The Avenue,510 Delaware Avenue,Buffalo
Bethel Head Start,1461 Main Street,Buffalo
Betty Crockski,444 Elk Street,Buffalo
Bettys,370 Virginia Street,Buffalo
Big Boys,1281 Hertel Avenue,Buffalo
Big Fella,1202 East Delavan Avenue,Buffalo
Big Suzie's Little Bakery,3345 Delaware Avenue,Buffalo
Bijou Grille,643 Main Street,Buffalo
Bishop Timon High School,601 McKinley Parkway,Buffalo
Bison City Rod And Gun Club,511 Ohio Street,Buffalo
Bistro Courtyard Marriott Canalside,1 Canalside,Buffalo
Black By Demand,1234 Fillmore Avenue,Buffalo
Black By Demand Summer Cart,1234 Fillmore Avenue,Buffalo
Black Dogs Tavern,2015 South Park Avenue,Buffalo
Blarney's Castle,1856 South Park Avenue,Buffalo
Blessed Trinity RC Church,317 Leroy Avenue,Buffalo
Blocks,1633 Hertel Avenue,Buffalo
Blue Balls Bus Food Truck,490 Rhode Island Street,Buffalo
Blue Monk,727 Elmwood Avenue,Buffalo
Bob & John's LaHacienda,1545 Hertel Avenue,Buffalo
Bobby Alfman's Gourmet Sandwich @ EXPO,615 Main Street,Buffalo
Bodies Steak Shop,397 Jefferson Avenue,Buffalo
Bonettis Pizzeria,697 Walden Avenue,Buffalo
Boomerangs Grill LLC,995 Niagara Street,Buffalo
BOSS,1735 Hertel Avenue,Buffalo
Boston Market 617,2380 Delaware Avenue,Buffalo
Bottoms Up,69 West Chippewa Street,Buffalo
Bottoms Up,1106 Lovejoy Street,Buffalo
Bourbon and Butter,391 Washington Street,Buffalo
Bowl Inn Inc,727 Bailey Avenue,Buffalo
Boys and Girls Clubs Of Buffalo,282 Babcock Street,Buffalo
Bread of Heaven Food Truck,907 East Ferry Street,Buffalo
Brick Oven Bistro and Deli,910 Abbott Road,Buffalo
Bristol Home,1500 Main Street,Buffalo
Broadway Joe's,3051 Main Street,Buffalo
Brynns Lemonade Cart,50 Main Street,Buffalo
Buffalo's Best Dog's #6,2 Blossom Street,Buffalo
Buffalo's Best Dog #1,2 Blossom Street,Buffalo
Buffalo's Best Dog #3,2 Blossom Street,Buffalo
Buffalo's Best Dog #4,2 Blossom Street,Buffalo
Buffalo's Mohawk Place,47 East Mohawk Street,Buffalo
Buffalo Academy of Science Charter School,140 Franklin Street,Buffalo
Buffalo Board of Education Commissary,1055 East Delavan Avenue,Buffalo
Buffalo Cake Pops,69 Chenango Street,Buffalo
Buffalo Chop House,282 Franklin Street,Buffalo
Buffalo Club,388 Delaware Avenue,Buffalo
Buffalo Coffee Roastery,Main Place Mall,Buffalo
Buffalo Convention Center Management Corporation,One Convention Center Plaza,Buffalo
Buffalo Fermenting / Bootleg Bucha,346 Connecticut Street,Buffalo
Buffalo Halfway House Inc,115 Glenwood  Avenue,Buffalo
Buffalo Hearing & Speech Center,50 East North Street,Buffalo
Buffalo Hearing & Speech Center,50 East North Street,Buffalo
Buffalo History Museum,1 Museum Court,Buffalo
Buffalo Iron Works,49 Illinois Street,Buffalo
Buffalo Marriott HARBORCENTER,95 Main Street,Buffalo
Buffalo Melting Point Inc.,244 Allen Street,Buffalo
Buffalo Museum Of Science,1020 Humboldt Parkway,Buffalo
Buffalo Pizza Co Inc,1769 Main Street,Buffalo
Buffalo Proper,333 Franklin Street,Buffalo
Buffalo River Works Bar Kitchen,333 Ganson Street,Buffalo
Buffalo River Works Food Court,333 Ganson Street,Buffalo
Buffalo Rome Cafe,388 Porter Avenue,Buffalo
Buffalo Seminary School,205 Bidwell Parkway,Buffalo
Buffalo State College Buckham Hall Room,1300 Elmwood Avenue,Buffalo
Buffalo State Dining Catering,1300 Elmwood Avenue,Buffalo
Buffalo Tennis & Squash Club,314 Elmwood Avenue,Buffalo
Buffalo United Charter School,325 Manhattan Avenue,Buffalo
Buffalo Vets Little League,137 Manhattan Avenue,Buffalo
Buffalo Yacht Club,One Porter Avenue,Buffalo
Buffalo Zoo Great Lakes Cafe,300 Parkside Avenue,Buffalo
Buffalove Deli LLC,273  Niagara Street,Buffalo
Burchfield Penney Art Center Cafe,1300 Elmwood Avenue,Buffalo
Burchfield Penney Catering,1300 Elmwood Avenue,Buffalo
Burger King #270,1066 Broadway Street,Buffalo
Burger King #498,2339 South Park Avenue,Buffalo
Burger King #500,1083 Hertel Avenue,Buffalo
Burger King #510,1364 Main Street,Buffalo
Burger King #513,601 Busti Avenue,Buffalo
Burger King #515,2416 Seneca Street,Buffalo
Burger King #533,365 Amherst Street,Buffalo
Butterwood Sweet and Savory,391 Washington Street,Buffalo
B.G.'s Rib House,1646 Genesee Street,Buffalo
Cabaret,490 Pearl Street,Buffalo
Cafe 59,62 Allen Street,Buffalo
Cafe on the Avenue,1240 Hertel Avenue,Buffalo
Cafe Taza,100 Elmwood Avenue,Buffalo
Cafe Verde,144 Genesee Street,Buffalo
Caffe Aroma,957 Elmwood Avenue,Buffalo
Caffeology Buffalo,23 Allen Street,Buffalo
Calios,3160 Main Street,Buffalo
Calios,1122 Elmwood Avenue,Buffalo
Campbell Student Center Dining Hall,1300 Elmwood Avenue CU 223,Buffalo
Campbell Student Center Food Court,1300 Elmwood Avenue,Buffalo
Campus House,1300 Elmwood Avenue,Buffalo
Candyland Day Care Center Inc.,917 Niagara Street,Buffalo
Canisius College Old Main,2001 Main Street,Buffalo
Canisius College Student Center,2001 Main Street,Buffalo
Canisius High School,1180 Delaware Avenue,Buffalo
Canisius Iggy's/Upper Deck,2001 Main Street (80 Hughes St.),Buffalo
Cantina Loco,191 Allen Street,Buffalo
Captain Of The Sea Inc,3038 Bailey Avenue Suite #2,Buffalo
Caramici's Bakery,1501 Hertel Avenue,Buffalo
Carbone's Pizza & Subs,568 South Park Avenue,Buffalo
Carbones Pizza,1126 Lovejoy Street,Buffalo
Caribbean Experience,2897 Bailey Avenue,Buffalo
Carltons Grill,125 High Street,Buffalo
Carriage Trade Pastries,1654 Elmwood Avenue,Buffalo
Cartone's Deli,625 Delaware Avenue,Buffalo
Casey's Tavern,484 Amherst Street,Buffalo
Cathay Express,890 Broadway Street,Buffalo
Cathode Ray,26 Allen Street,Buffalo
Catholic Academy of West Buffalo,1069 Delaware Avenue,Buffalo
Catholic Center Cafeteria,795 Main Street,Buffalo
Cazenovia Golf Concession,One Willink Street,Buffalo
Cazenovia Ice Rink Concession,25 Cazenovia Street,Buffalo
CCF Beer Cart #1,1 James D. Griffin Plaza,Buffalo
CCF Beer Cart #2,1 James D. Griffin Plaza,Buffalo
CCF Beer Cart #3,1 James D. Griffin Plaza,Buffalo
CCF Beer Cart #4,1 James D. Griffin Plaza,Buffalo
CCF Coffee & Beer Garden,ONE James D. Griffin Plaza,Buffalo
CCF Cotton Candy Cart #1,1 James D. Griffin Plaza,Buffalo
CCF Cotton Candy Kiosk,ONE James D Griffin Plaza,Buffalo
CCF Dip N Dot Kiosk #1,ONE James D. Griffin Plaza,Buffalo
CCF Dip N Dot Kiosk #2,ONE James D. Griffin Plaza,Buffalo
CCF Hot Food Cart,1 James D. Griffin Plaza,Buffalo
CCF Party Deck,ONE James D. Griffin Plaza,Buffalo
CCF Popcorn Cart,ONE James D. Griffin Plaza,Buffalo
CCF SS 114 Nacho/Beer,ONE James D. Griffin Plaza,Buffalo
CCF Wine Cart,1 James D. Griffin Plaza,Buffalo
CCF #1 Main Commissary,ONE James D. Griffin Plaza,Buffalo
CCF #10 SS 113 Nacho Beer,ONE James D. Griffin Plaza,Buffalo
CCF #11 SS 117,ONE James D. Griffin Plaza,Buffalo
CCF #12 SS 111,ONE James D. Griffin Plaza,Buffalo
CCF #13 Charlie the Butcher,ONE James D. Griffin Plaza,Buffalo
CCF #14 The Clubhouse,ONE James D. Griffin Plaza,Buffalo
CCF #15 Bigger Burger,ONE James D. Griffin Plaza,Buffalo
CCF #16 La Nova Pizza Stand,ONE James D. Griffin Plaza,Buffalo
CCF #17 SS 112,ONE James D. Griffin Plaza,Buffalo
CCF #18 SS 118 Full Service,ONE James D. Griffin Plaza,Buffalo
CCF #2 Blue Cross Blue Shield,ONE James D. Griffin Plaza,Buffalo
CCF #20 SS 209,ONE James D. Griffin Plaza,Buffalo
CCF #22 SS 122 Craft Beer,ONE James D. Griffin Plaza,Buffalo
CCF #23 Sweet Spot Cafe,ONE James D. Griffin Plaza,Buffalo
CCF #3 Center Field Stand,ONE James D. Griffin Plaza,Buffalo
CCF #43 Pettibones Restaurant,ONE James D. Griffin Plaza,Buffalo
CCF #5 Suite Catering Kitchen,ONE James D. Griffin Plaza,Buffalo
CCF #52 Kosher Hot Dog #1,ONE James D. Griffin Plaza,Buffalo
CCF #57 SS 109 Carnival,ONE James D. Griffin Plaza,Buffalo
CCF #6 Press Box Kitchen,ONE James D. Griffin Plaza,Buffalo
CCF #7 SS 210,ONE James D. Griffin Plaza,Buffalo
Cecelia's Ristorante,716 Elmwood Avenue,Buffalo
Central Park Grill,2519 Main Street,Buffalo
Charlie The Butcher Ellicott Square,295 Main Street,Buffalo
Charter Middle School for Applied Technologies,24 Shoshone Street,Buffalo
Charter School of Inquiry,404 Edison Avenue,Buffalo
Chartwells At Medaille College,18 Agassiz Circle,Buffalo
Chautauqua Cafe and Tim Horton,726 Exchange Street,Buffalo
Checkers,1854 Hertel Avenue,Buffalo
Checkers,1969 Elmwood Avenue,Buffalo
Chef's Restaurant of Buffalo,291 Seneca Street,Buffalo
Chef's Restaurant on the Go,291 Seneca Street,Buffalo
Chef Du Jour,560 Amherst Street,Buffalo
Chennai Express,452 Pearl Street,Buffalo
Chick-N-Pizza Works,129 Abbott Road,Buffalo
Children's Resource Center/Zoo,300 Parkside Avenue,Buffalo
China Jade,3162 Bailey Avenue,Buffalo
China Kitchen,1600 Broadway Street,Buffalo
Chinese Kitchen Of Buffalo,224 Elmwood Avenue,Buffalo
Choc-o-late,1300 Elmwood Avenue Technology Building,Buffalo
Chris' NY Sandwich Company,395 Delaware Avenue,Buffalo
Chris Cart,136 Herman Street,Buffalo
Chris O'Neill Lounge,625 Main Street,Buffalo
City Cafe,200 East Eagle Street,Buffalo
City Mission Society Inc,100 East Tupper Street,Buffalo
Clemmon H.Hodges Senior Center (023),86 Pine Street,Buffalo
Clinton's Dish,50 Main Street,Buffalo
Clinton's Dish - Bryce's Ice Cream,50 Main Street,Buffalo
Club 49Ers,144 Mayer Avenue,Buffalo
Club 751 Xclusive Social Club,751 Fillmore Avenue,Buffalo
Club 77 Bar & Grill,1614 Broadway Street,Buffalo
Club Marcella of Buffalo,150 Theater Place,Buffalo
Cobblestone,130 South Park Avenue,Buffalo
Coco by Le Metro,888 Main Street,Buffalo
Code Blu Juice Bar at Canalside,130 Main Street,Buffalo
Cold Stone Creamery,2674 Delaware  Avenue,Buffalo
Cole's,1104 Elmwood Avenue,Buffalo
Colonie Lounge,1795 Hertel Avenue,Buffalo
Colored Musician Club Of Buffalo,145 Broadway Street,Buffalo
Colter Bay Grill,561 Delaware Avenue,Buffalo
"Community Health Center of Buffalo, Inc.",34 Benwood Avenue,Buffalo
Compass House,370 Linwood Avenue,Buffalo
Compass House Resource Center,1451 Main Street,Buffalo
Conlon's,382 Abbott Road,Buffalo
Conners Children's Center,830 Delaware Avenue,Buffalo
Cook's Bar & Grill,222 Katherine Street,Buffalo
Cornerstone Manor,150 East North Street,Buffalo
Corpus Christi Church Kolbe Center & Bingo Hall,169 Sears Street,Buffalo
Courtyard Restaurant,127 Franklin Street,Buffalo
Craving Restaurant Buffalo,1472 Hertel Avenue,Buffalo
CRUCIAL Human Service Center,230 Moselle Street,Buffalo
Crush Juicery @ EXPO,615 Main Street,Buffalo
Culinary Center at Lafayette Lofts,875 Elmwood Avenue,Buffalo
Cultural Coffee,25 Grant Street,Buffalo
Curiosity Cafe,1020 Humboldt Parkway,Buffalo
Curry's Restaurant,864 Kenmore Avenue,Buffalo
Custard Corner,2190 South Park Avenue,Buffalo
Custard Corner,211 Porter Avenue,Buffalo
D'Arcy McGee's Irish Pub,257 Franklin Street,Buffalo
D'Youville College Dietetics Kitchen,320 Porter Avenue,Buffalo
D-Birds LLC,2126 Seneca Street,Buffalo
Daddio's Pizzeria,1247 Hertel Avenue,Buffalo
Daily Planet Coffee Company,1862 Hertel Avenue,Buffalo
Dairy Queen,261 Kenmore Avenue,Buffalo
Dairy Queen,782 Niagara Falls Boulevard,Buffalo
Dairy Queen,1102 Abbott Road,Buffalo
Dalmatia Hotel,1187 Tonawanda Street,Buffalo
Daly's Bar,2423 Seneca Street,Buffalo
Dann Memorial Rink Snack Bar,1250 Amherst Street,Buffalo
Darens Tavern,514 Howard Street,Buffalo
Dave's Dug Out Take Out,1210 Broadway Street,Buffalo
Deep South Taco,291 Ellicott Street,Buffalo
Del Denby's,1553 Hertel Avenue,Buffalo
Delavan Grider Community Center,877 East Delavan Avenue,Buffalo
Delaware Avenue Baptist Church,965 Delaware Avenue,Buffalo
Demske Sports Complex Concession Stand,1833 Main Street,Buffalo
Denny's Restaurant #8121,2215 Delaware  Avenue,Buffalo
Desi's Market Restaurant,1527 Clinton Street,Buffalo
Desi's Pizzeria,1816 Clinton Street,Buffalo
Destiny's on Main Street,2328 Main Street,Buffalo
DiMarco's Pizzeria,301 Englewood Avenue,Buffalo
Ding How Express Restaurant,400 Main Street Food Court,Buffalo
Dinny's Place,372 William Street,Buffalo
Dinosaur Bar B Que,301 Franklin Street,Buffalo
Ditondo's Tavern LLC,370 Seneca Street,Buffalo
DJ Cafeteria Inc.,285 Parkside Avenue,Buffalo
Doc Sullivan's,474 Abbott Road,Buffalo
Dog Ears Bookstore and Cafe,688 Abbott Road,Buffalo
Dolce Amore Catering,1530 Kenmore Avenue,Buffalo
Dollar Restaurant and Bar,322 West Ferry Street,Buffalo
Dolly's Atrium-Rich Renaissance/Employee,ONE Robert Rich Way,Buffalo
Domino's Pizza,187 Delaware Avenue,Buffalo
Domino's Pizza,1105 Broadway Street,Buffalo
Don Tequila,73 Allen Street,Buffalo
Donut Kraze,406 Dingens Street,Buffalo
Dough Bois,56 Niagara Street,Buffalo
Dove Foods,80 Oakgrove Avenue,Buffalo
Dubois Restaurant,58 Niagara Street,Buffalo
Dukes Bohemian Grove Bar,253 Allen Street,Buffalo
Dunkin Donuts,2340 Delaware Avenue,Buffalo
Dunkin Donuts,598 Main Street,Buffalo
Dunkin Donuts at Roswell Park Cancer Institute,665 Elm Street,Buffalo
Dunkin Donuts/Baskin Robbins,2200 Sheridan Drive,Buffalo
Dupont De Nemours Satellite,3115 River Road,Buffalo
E Cafe,487 Main Street,Buffalo
Earl's,37 Walden Avenue,Buffalo
East-West Cafe,999 Broadway Street #31,Buffalo
East Side Inn,221 Lombard Street,Buffalo
ECC Atrium Cafe,121 Ellicott Street,Buffalo
ECC City EM Statler Dining Room,121 Ellicott Street,Buffalo
ECC City Production Kitchen,121 Ellicott Street,Buffalo
ECC City Teaching Kitchen,121 Ellicott Street,Buffalo
ECC Front (City Campus),121 Ellicott Street,Buffalo
Eddie's Chophouse,3171 Main Street,Buffalo
Eddie Brady's,97 East Genesee Street,Buffalo
Edible Arrangements,403 Main Street,Buffalo
Edward Saunders Community Center,2777 Bailey Avenue,Buffalo
Electric Avenue,300 Ellicott Street,Buffalo
Elim Christian Fellowship,70 Chalmers Avenue,Buffalo
Ellwood Fire District #1,1000 Englewood Avenue,Buffalo
Elmwood-Franklin School,104 New Amsterdam Avenue,Buffalo
Elmwood Taco & Subs,937-947 Elmwood Avenue,Buffalo
Elmwood Village School,40 Days Park,Buffalo
Em Tea Coffee Cup Cafe,80 Oakgrove Avenue,Buffalo
Embassy Suites Buffalo,200 Delaware Avenue,Buffalo
Emergency Pizza,1870 Seneca Street,Buffalo
Emily's Restaurant,183 Hertel Avenue,Buffalo
Encore Restaurant,492 Pearl Street,Buffalo
Enterprise Charter School,275 Oak Street,Buffalo
Ephesus Ministries,80 Durham Avenue,Buffalo
Epic,431 Elmwood Avenue,Buffalo
Erie County Juvenile Detention,810 East Ferry Street,Buffalo
Events at the Foundry,1738 Elmwood Avenue,Buffalo
Evergreen Health Services,262 Georgia Street,Buffalo
Exchange on Allen,256 Allen Street,Buffalo
Exquisite Catering,341 Delaware Avenue,Buffalo
E.I. Dupont Denemours & Co.,3115 River Road,Buffalo
"F B Dooley's, Inc.",850 Englewood,Buffalo
Fables Cafe,1 Lafayette Square,Buffalo
Fachko's Lounge,1738 William Street,Buffalo
Fairy Cakes Cupcakery,289 Parkside Avenue,Buffalo
Faith Based Fellowship Box Street,378  Box Street,Buffalo
Faith Based Fellowship William Street,722 William Street,Buffalo
Family Thai,25 Grant Street,Buffalo
Famous Corner Bar & Lounge,16 South Cedar Street,Buffalo
Farber Satellite,3435 Main Street,Buffalo
Faso's Restaurant,2126 Niagara Street,Buffalo
Fast and Tasty,69 Allen Street,Buffalo
Fat Bob's Smokehouse,41 Virginia Place,Buffalo
Fera's At The Electric Tower,535 Washington Street,Buffalo
Fera's Lunch Hour,93 Pearl Street,Buffalo
Fera's On Franklin,168 Franklin Street,Buffalo
Filling Station - Commissary Kitchen,719 Seneca Street,Buffalo
Fire Spot,3300 Bailey Avenue,Buffalo
First Shiloh Missionary Bapt. Church,15 Pine Street,Buffalo
Five Guys Burgers and Fries,2632 Delaware Avenue,Buffalo
Five Points Bakery,44 Brayton Street,Buffalo
Flanders Vent. LLC,140 North Street,Buffalo
Flickinger Athletic Center Concession,21 Oak Street,Buffalo
FNC K/154 Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC K/155 Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC K/156 Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC K/331 Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC K/332 Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC K/333 Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC K/334 Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC K/344 Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC K/346 Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC K/353 Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC K/354 Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC K/356 Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC Team Kitchen,ONE Seymour H Knox III Plaza,Buffalo
FNC/100 Level V. Comm. #1,ONE Seymour H Knox III Plaza,Buffalo
FNC/100 Level V. Comm. #2,ONE Seymour H Knox III Plaza,Buffalo
FNC/300 Level V. Commissary #6,ONE Seymour H Knox III Plaza,Buffalo
FNC/Blue Zone/100 Level,ONE Seymour H Knox III Plaza,Buffalo
FNC/Caliente Corner,ONE Seymour H Knox III Plaza,Buffalo
FNC/Corner Market,ONE Seymour H Knox III Plaza,Buffalo
FNC/Headlines Bar,ONE Seymour H Knox III Plaza,Buffalo
FNC/Ice Cream-Cove 1,ONE Seymour H Knox III Plaza,Buffalo
FNC/K-N 100/Nachos 1,ONE Seymour H Knox III Plaza,Buffalo
FNC/K-N 300/Nachos Kiosk 31,ONE Seymour H Knox III Plaza,Buffalo
FNC/K131/Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC/K132/Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC/K144/Beer Kiosk,ONE Seymour H Knox III Plaza,Buffalo
FNC/K152,ONE Seymour H Knox III Plaza,Buffalo
FNC/K153,ONE Seymour H Knox III Plaza,Buffalo
